"x","y","twi","slope","aspect","dem","tcd","forestedge","broadleaf","water","canopy","campsites","streets","urban","railway","military","ocs","bdod","sand","silt","Year","Month","Class","airtemp_3m","prec_3m"
456404.598336005,5787326.55416018,-3.51411461830139,0.973864138126373,107.218864440918,77.2466888427734,65.3893203735352,150,0,5395.60009765625,21.2308120727539,6508.64794921875,100,2170.82934570312,10497.43359375,12187.0830078125,51.8725204467773,119.953903198242,809.213439941406,118.035514831543,2016,9,"non_fire",18.3422927856445,51.2210273742676
431904.598336005,5847126.55416018,-1.36367881298065,1.2766637802124,198.672515869141,42.6592063903809,88.1153869628906,250,0,1890.10583496094,20.0246620178223,10716.80859375,100,1171.53747558594,2995.55102539062,5015.974609375,49.8914222717285,108,813.755065917969,94.68310546875,2016,9,"non_fire",18.5848579406738,31.709321975708
314304.598336005,5907876.55416018,1.12419545650482,0.468023478984833,152.109970092773,49.9983520507812,68.1874389648438,70.7106781005859,0.099992550909519,700,26.3496074676514,4904.07958984375,70.7106781005859,50,224.14013671875,5456.41845703125,42.0392456054688,118.780227661133,563.220703125,39.4268531799316,2016,9,"non_fire",18.5,33.5135498046875
328304.598336005,5775926.55416018,-5.60798931121826,3.76589870452881,125.27010345459,131.542053222656,80.5932922363281,200,0,6261.98828125,24.5375843048096,9129.2109375,100,223.606796264648,2242.08276367188,24935.31640625,47.6333389282227,122.604873657227,709.98681640625,201.23698425293,2016,9,"non_fire",18.0959606170654,42.3724822998047
279804.598336005,5898076.55416018,-1.23803818225861,0.892396211624146,206.301956176758,36.8237190246582,73.9069519042969,111.803398132324,0.036732167005539,141.421356201172,27.7916698455811,8950.55859375,50,111.803398132324,3077.634765625,10053.482421875,48.8372688293457,122.706275939941,723.41357421875,171.092361450195,2016,9,"non_fire",18.4016437530518,34.2200698852539
409704.598336005,5790026.55416018,-3.58982706069946,0.733850836753845,177.296691894531,39.5209808349609,87.8595657348633,650,0.997372806072235,4426.341796875,27.3396244049072,7229.28076171875,158.113891601562,1346.29113769531,2927.98583984375,20572.12890625,51.7659454345703,113.921875,768.090576171875,147.362808227539,2016,9,"non_fire",18.3471431732178,34.6664581298828
422604.598336005,5823426.55416018,-5.11640071868896,2.31728363037109,173.93701171875,32.4563636779785,64.9806747436523,50,0.021023452281952,2983.28686523438,16.1506118774414,2835.93017578125,180.277557373047,200,2168.32666015625,6817.8076171875,51.0156440734863,129.163375854492,788.9921875,114.187072753906,2016,9,"non_fire",18.1666660308838,41.0383415222168
465704.598336005,5794076.55416018,-2.18814420700073,0.596075773239136,273.009674072266,50.8332672119141,90.1430740356445,474.341644287109,0.489595979452133,1012.4228515625,21.4526233673096,1600,200,1054.75109863281,4921.86962890625,0,62.1731796264648,115.272872924805,834.677856445312,93.7981643676758,2016,9,"non_fire",18.7304019927979,34.3864517211914
389004.598336005,5736526.55416018,-2.33634901046753,0.339498400688171,244.752380371094,32.3797340393066,64.3403778076172,50,0.27304819226265,10151.9697265625,8.71717166900635,7930.95166015625,50,70.7106781005859,3891.64477539062,15363.9189453125,65.1355133056641,133.398315429688,653.121032714844,146.76188659668,2016,9,"non_fire",18.6776676177979,32.4261207580566
426604.598336005,5835926.55416018,-3.52871370315552,0.562068939208984,160.900894165039,65.3648223876953,78.8733062744141,304.138122558594,0,850,23.9108638763428,2214.72338867188,180.277557373047,650,2027.88940429688,19396.521484375,62.4152870178223,111.711601257324,759.682067871094,137.516006469727,2016,12,"non_fire",4.80000019073486,52.9591827392578
452404.598336005,5764526.55416018,-2.38732695579529,0.346912950277328,60.6728057861328,116.82307434082,63.6476097106934,70.7106781005859,0.12535172700882,2102.37963867188,16.9490699768066,8061.79296875,200,250,1312.08325195312,26639.4921875,26.3460960388184,90.5975112915039,448.536956787109,67.4125213623047,2017,3,"fire",2.18762421607971,40.0787353515625
412954.598336005,5729826.55416018,-2.38732695579529,0.346912950277328,60.6728057861328,116.82307434082,63.6476097106934,70.7106781005859,0.12535172700882,2102.37963867188,16.9490699768066,8061.79296875,200,250,1312.08325195312,26639.4921875,26.3460960388184,90.5975112915039,448.536956787109,67.4125213623047,2017,3,"fire",2.18762421607971,40.0787353515625
369504.598336005,5888126.55416018,-5.55214309692383,4.43056583404541,160.825881958008,71.2098846435547,79.4013824462891,70.7106781005859,0,1439.61804199219,20.2041244506836,9823.0595703125,70.7106781005859,776.208740234375,1011.83581542969,12977.76953125,36.1500778198242,118.136192321777,759.860290527344,145.343414306641,2017,3,"fire",2.28315925598144,39.2194023132324
353854.598336005,5788876.55416018,-3.50151610374451,0.598125398159027,110.055152893066,26.7807197570801,88.4153366088867,70.7106781005859,0.980591833591461,2550.490234375,23.4182014465332,3004.16381835938,100,412.310546875,10381.5712890625,6119.23193359375,59.9584884643555,127.357597351074,800.577270507812,105.341369628906,2017,3,"fire",2.85959672927856,33.1581726074219
347654.598336005,5770226.55416018,-1.44557976722717,0.147566363215446,149.705368041992,39.1474876403809,73.4222259521484,50,0.001607469166629,4146.38427734375,23.5346374511719,7922.75244140625,141.421356201172,1761.39147949219,4035.64892578125,16471.9453125,56.9455337524414,121.790893554688,802.824829101562,114.365409851074,2017,3,"fire",2.52754378318787,38.4778213500977
411454.598336005,5756476.55416018,-5.10176420211792,3.31814360618591,314.764556884766,133.112319946289,81.2758560180664,111.803398132324,0,2392.69702148438,27.4878063201904,14255.6123046875,158.113891601562,390.512481689453,2392.22973632812,17130.1640625,51.0244026184082,112.50951385498,641.436950683594,184.309677124023,2017,3,"fire",2.16877794265747,40.5064125061035
336554.598336005,5902076.55416018,-3.76854467391968,0.880292415618896,239.560241699219,117.07349395752,64.2208023071289,50,0.003477738471702,2205.10766601562,16.6608142852783,8172.208984375,158.113891601562,250,1286.37036132812,26584.298828125,26.3460960388184,122.009773254395,448.536956787109,153.391052246094,2017,3,"fire",2.19063472747803,40.0609474182129
445354.598336005,5758226.55416018,-1.1417133808136,0.453829795122147,233.116836547852,37.8257637023926,81.5028839111328,390.512481689453,0.038651615381241,2733.58740234375,28.2537269592285,5863.6591796875,50,657.647338867188,681.962036132812,14594.9482421875,69.7643432617188,114.802749633789,831.017456054688,92.3256759643555,2017,4,"fire",5.60896348953247,36.6186447143555
344604.598336005,5791876.55416018,-3.25348877906799,0.930291831493378,206.041305541992,36.5002365112305,86.3810501098633,206.1552734375,0,2061.552734375,19.1504230499268,8146.31787109375,50,212.132019042969,873.8837890625,9297.3115234375,49.6664123535156,123,539.543518066406,141.691482543945,2017,4,"fire",5.94157791137695,35.2987098693848
418104.598336005,5720976.55416018,-1.74279451370239,0.16888239979744,166.944534301758,38.3631973266602,83.7964859008789,158.113891601562,0,2274.31323242188,25.882194519043,5353.73681640625,206.1552734375,250,256.387756347656,14057.828125,61.0693321228027,119.054740905762,819.483093261719,88.8883743286133,2017,4,"fire",5.59749841690063,36.5445251464844
435304.598336005,5759426.55416018,-3.38172054290771,1.37175059318543,319.430694580078,87.5030059814453,89.7251663208008,316.227783203125,0.032653834670782,3551.05639648438,22.3768787384033,5098.2841796875,180.277557373047,807.774719238281,2986.90600585938,10784.8271484375,58.8171310424805,114.569190979004,732.330139160156,141.756576538086,2017,4,"fire",5.66994380950928,36.3355712890625
314904.598336005,5902076.55416018,-2.33954668045044,0.310836881399155,163.739898681641,123.496780395508,79.8774871826172,158.113891601562,0,3834.3837890625,23.0721340179443,9818.3505859375,111.803398132324,715.891052246094,792.656677246094,25900.771484375,52.3334083557129,109.207244873047,740.439697265625,176.27587890625,2017,4,"fire",5.63371133804321,36.5646286010742
396904.598336005,5901576.55416018,-4.23837423324585,2.45384621620178,48.761474609375,127.158378601074,70.1383666992188,141.421356201172,0,1353.69860839844,19.1323623657227,7220.11083984375,50,254.950973510742,1702.75122070312,27089.48046875,49.1813621520996,122.56273651123,546.311950683594,192.988571166992,2017,4,"fire",5.61688327789307,36.9589042663574
408854.598336005,5763476.55416018,-4.23837423324585,2.45384621620178,48.761474609375,127.158378601074,70.1383666992188,141.421356201172,0,1353.69860839844,19.1323623657227,7220.11083984375,50,254.950973510742,1702.75122070312,27089.48046875,49.1813621520996,122.56273651123,546.311950683594,192.988571166992,2017,4,"fire",5.61688327789307,36.9589042663574
374704.598336005,5891976.55416018,-2.12581634521484,0.2411989569664,259.021179199219,123.989967346191,84.0711059570312,212.132019042969,0,3858.1083984375,21.1616230010986,9613.142578125,50,559.016967773438,1351.4931640625,26451.69921875,54.9572067260742,114.487457275391,745.798522949219,167.438659667969,2017,4,"fire",5.63121271133423,36.3608245849609
429554.598336005,5844876.55416018,9.2719898223877,0.22502201795578,183.505020141602,34.2930793762207,69.9110336303711,50,0.349989742040634,1200,26.5705070495605,10499.76171875,111.803398132324,1484.92419433594,4114.07666015625,6709.13525390625,52.1078071594238,119.482398986816,748.674133300781,162.6787109375,2017,4,"fire",5.65149450302124,35.5238265991211
411904.598336005,5751576.55416018,-4.23837423324585,2.45384621620178,48.761474609375,127.158378601074,70.1383666992188,141.421356201172,0,1353.69860839844,19.1323623657227,7220.11083984375,50,254.950973510742,1702.75122070312,27089.48046875,49.1813621520996,122.56273651123,546.311950683594,192.988571166992,2017,4,"fire",5.61688327789307,36.9589042663574
409104.598336005,5784076.55416018,-4.0205545425415,1.20759642124176,197.082443237305,53.6123847961426,70.3712005615234,250,0,1315.29467773438,19.4241771697998,1456.02197265625,100,650,1762.91723632812,9604.6865234375,53.4293441772461,118.923126220703,803.34716796875,118.099029541016,2017,4,"fire",5.83529043197632,37.060359954834
360754.598336005,5793476.55416018,-2.90787982940674,6.14934396743774,184.482528686523,47.8501777648926,78.3869171142578,300,0,538.516479492188,24.204460144043,1408.01281738281,206.1552734375,1011.18743896484,2021.21203613281,2427.44702148438,62.7008361816406,119.587608337402,707.511413574219,192.68701171875,2017,4,"fire",5.81448364257812,34.149658203125
421404.598336005,5872876.55416018,10.6081895828247,0.167983621358871,159.987335205078,38.417121887207,75.4642715454102,50,0.006754874717444,4332.43603515625,18.5861892700195,7156.291015625,180.277557373047,1044.03063964844,4792.2490234375,19252.337890625,58.7862892150879,111.947128295898,817.379516601562,110.937927246094,2017,4,"fire",5.63333320617676,36.6666679382324
318204.598336005,5880226.55416018,-2.6526358127594,0.362241089344025,121.858192443848,37.8453903198242,84.7811508178711,316.227783203125,0,3868.46240234375,21.3644313812256,6570.00732421875,111.803398132324,320.156219482422,750.819396972656,15520.6318359375,64.6935577392578,117.606994628906,744.862426757812,174.783111572266,2017,4,"fire",5.67085695266724,35.6911697387695
408504.598336005,5697426.55416018,-2.90787982940674,6.14934396743774,184.482528686523,47.8501777648926,78.3869171142578,300,0,538.516479492188,24.204460144043,1408.01281738281,206.1552734375,1011.18743896484,2021.21203613281,2427.44702148438,62.7008361816406,119.587608337402,707.511413574219,192.68701171875,2017,4,"fire",5.81448364257812,34.149658203125
420004.598336005,5905476.55416018,-2.2302987575531,0.385914742946625,196.412185668945,36.9403991699219,86.4274597167969,335.410186767578,0.004955316893756,6136.1630859375,24.7657680511475,4881.85400390625,70.7106781005859,1096.58569335938,3483.56884765625,13423.5791015625,77.2080764770508,117.472190856934,808.100830078125,116.350692749023,2017,4,"fire",5.72462701797485,35.2682571411133
393254.598336005,5776726.55416018,-2.78572034835815,0.368134737014771,88.7001647949219,50.7877807617188,72.9465103149414,70.7106781005859,0,2947.03247070312,24.0913619995117,2354.7822265625,150,50,43.3626480102539,11416.326171875,48.968677520752,126.355430603027,776.244934082031,131.028228759766,2017,4,"fire",5.81196308135986,33.7416114807129
327704.598336005,5785276.55416018,-5.38089656829834,9.4270544052124,40.7009735107422,114.80290222168,85.5176162719727,100,0.993349611759186,2452.03979492188,24.2092628479004,4751.05224609375,70.7106781005859,150,3981.5712890625,17257.244140625,47.6140975952148,115.095100402832,707.106323242188,193.713104248047,2017,4,"fire",5.78153467178345,35.4877586364746
390054.598336005,5762826.55416018,-4.04343843460083,9.04865550994873,252.682250976562,114.791572570801,80.8325958251953,100,6.446355201e-06,4220.189453125,27.1701908111572,9377.099609375,0,100,1308.20129394531,6173.5322265625,54.2461013793945,119.711120605469,692.035461425781,221.355499267578,2017,5,"fire",9.8857479095459,36.4846038818359
381254.598336005,5705176.55416018,-4.30195379257202,1.42567253112793,143.032791137695,40.6188583374023,77.6691131591797,100,0,738.241149902344,23.9014492034912,6307.53515625,111.803398132324,460.977233886719,4299.89892578125,7032.7802734375,49.6800994873047,129.232666015625,768.715270996094,131.589309692383,2017,5,"fire",10.3140487670898,31.6605815887451
335854.598336005,5823826.55416018,-1.77078807353973,0.327134519815445,193.765060424805,38.373664855957,80.70166015625,70.7106781005859,0.011186232790351,2127.20458984375,25.3766117095947,5152.18408203125,100,200,68.7129364013672,13852.0751953125,61.0693321228027,121.11351776123,819.483093261719,94.0677490234375,2017,5,"fire",9.8538122177124,37.6889419555664
423254.598336005,5878326.55416018,-3.96302556991577,1.20121884346008,210.149124145508,48.5392265319824,80.9920425415039,50,0.027601953595877,1463.72814941406,22.0602474212646,5882.38916015625,70.7106781005859,460.977233886719,1507.32006835938,5657.2958984375,57.1673240661621,117.973365783691,774.634521484375,129.071319580078,2017,5,"fire",9.56672763824463,44.6949844360352
422054.598336005,5710226.55416018,-1.65003252029419,0.485972046852112,271.015594482422,48.8934211730957,80.8919906616211,50,0,3466.9873046875,18.2335891723633,4389.19140625,180.277557373047,206.1552734375,1027.1416015625,16580.259765625,44.5603065490723,127.939491271973,695.729858398438,131.00700378418,2017,5,"fire",9.97227478027344,37.5421600341797
459304.598336005,5806126.55416018,2.0693097114563,0.556093096733093,122.083129882812,49.363468170166,85.0371170043945,100,0.773577392101288,3500.35693359375,27.7654285430908,4137.93408203125,70.7106781005859,100,1430.17175292969,16205.9404296875,42.9997291564941,118.137245178223,650.491577148438,91.6795425415039,2017,5,"fire",9.99378299713135,37.561954498291
421604.598336005,5774876.55416018,-5.06385231018066,4.23123121261597,82.5211029052734,39.108268737793,88.9876327514648,50,0.349471420049667,5481.10400390625,25.1859321594238,5396.75830078125,70.7106781005859,1843.90893554688,3791.18359375,11404.494140625,55.97216796875,118.898338317871,857.860290527344,79.5123519897461,2017,5,"fire",10.1246757507324,28.4132022857666
363704.598336005,5879876.55416018,-3.93617630004883,0.700696170330048,172.971633911133,37.9290008544922,82.3657302856445,150,0,2926.1748046875,21.7027912139893,7474.791015625,70.7106781005859,141.421356201172,146.075454711914,16459.419921875,66.9872512817383,118.872161865234,745.787109375,167.579360961914,2017,5,"fire",9.93200874328613,37.0956153869629
451904.598336005,5825576.55416018,-4.68113088607788,3.55649852752686,181.38703918457,44.059196472168,84.3730392456055,180.277557373047,0,583.095153808594,20.4702472686768,5405.78369140625,50,694.622192382812,1165.93359375,15192.103515625,42.9290962219238,118.838066101074,768.516479492188,151.033935546875,2017,5,"fire",9.96647644042969,37.2811126708984
392804.598336005,5752826.55416018,5.98652791976929,0.154862970113754,160.346527099609,64.4059524536133,75.3808212280273,70.7106781005859,0,7470.107421875,28.6764507293701,7685.05029296875,70.7106781005859,447.213592529297,2026.83959960938,2156.96533203125,70.4420852661133,119.15852355957,772.721435546875,135.642700195312,2017,5,"fire",10.1333332061768,34.821533203125
409204.598336005,5713726.55416018,-3.655268907547,0.659586310386658,221.644500732422,38.6997947692871,80.1987991333008,412.310546875,0,3180.01586914062,22.9819602966309,7569.841796875,180.277557373047,790.569396972656,1071.58728027344,16574.15234375,62.3841857910156,121,768.911926269531,138.395172119141,2017,5,"fire",9.89999961853027,37.5104713439941
383904.598336005,5881326.55416018,-0.470062494277954,0.559540450572968,188.224502563477,37.2092781066895,86.3549041748047,100,0.024940382689238,3764.30590820312,20.0324077606201,6898.73193359375,111.803398132324,111.803398132324,1127.45715332031,15753.4912109375,66.4619445800781,116.87784576416,748.953674316406,168,2017,5,"fire",9.97609615325928,36.5732803344727
299204.598336005,5870976.55416018,-2.81939888000488,0.499425083398819,203.124496459961,66.4029159545898,84.0006942749023,111.803398132324,0.608024656772614,5197.35546875,25.7708263397217,12869.537109375,141.421356201172,1204.15942382812,3249.22509765625,8255.453125,46.6185188293457,126.411598205566,709.322509765625,200.653747558594,2017,5,"fire",10.1007986068726,29.1731033325195
430454.598336005,5762076.55416018,-3.6527316570282,0.550022006034851,289.164886474609,91.3967514038086,81.2848892211914,380.788665771484,0,1229.83740234375,18.7980442047119,721.110229492188,158.113891601562,427.200164794922,2257.61401367188,10500,51.4515266418457,120.225784301758,705.554992675781,188.847290039062,2017,5,"fire",9.94299793243408,34.8914222717285
421854.598336005,5725176.55416018,-3.44949579238892,1.87750685214996,174.145721435547,63.7771415710449,87.5332946777344,158.113891601562,0.004673315677792,2254.99438476562,25.205982208252,5104.1650390625,0,894.427185058594,1680.67346191406,3100.4033203125,43.7235565185547,123,636.121459960938,278.25927734375,2017,5,"fire",9.49054718017578,41.4635696411133
295704.598336005,5894476.55416018,-3.94480562210083,1.63626050949097,313.886749267578,64.170036315918,89.278923034668,100,0.142640426754951,150,27.739803314209,460.977233886719,269.258239746094,500,3416.41918945312,16346.6357421875,15.0406970977783,0,240.755645751953,0,2017,5,"fire",9.97781944274902,37.1335144042969
324804.598336005,5824326.55416018,-5.52553415298462,5.76245737075806,247.734420776367,56.3113555908203,76.3401107788086,180.277557373047,0,3045.078125,24.4031391143799,3857.7841796875,100,919.238830566406,7487.2568359375,2261.08374023438,58.9070663452148,120.671630859375,794.598083496094,123,2017,5,"fire",10.1162099838257,30.1754150390625
368604.598336005,5777126.55416018,-2.22487545013428,0.976226150989532,187.217880249023,55.8944625854492,74.8947601318359,100,0.045034825801849,4136.7255859375,23.7793121337891,6226.154296875,0,269.258239746094,5935.6513671875,0,49.2934761047363,127.695976257324,765.781494140625,120.497589111328,2017,5,"fire",10.1548843383789,34.5690956115723
347804.598336005,5877926.55416018,-3.44618105888367,1.14621603488922,87.3764801025391,84.9902191162109,73.5053024291992,50,0,5676.70654296875,21.1981792449951,5701.97314453125,180.277557373047,608.276245117188,1633.77429199219,8521.296875,44.0717849731445,122.798751831055,736.164245605469,202.426635742188,2017,5,"fire",10.0370197296143,33.1561317443848
328504.598336005,5778476.55416018,-3.82167339324951,0.637643992900848,170.324508666992,86.2278823852539,78.9758224487305,50,0.003674599574879,3876.20971679688,24.917854309082,5069.5166015625,70.7106781005859,206.1552734375,81.5712585449219,8394.34375,46.6501960754395,124.622352600098,744.779907226562,187.373184204102,2017,5,"fire",10.0234203338623,33.2135009765625
370804.598336005,5890476.55416018,-2.46242547035217,0.597856044769287,53.2211608886719,60.1999549865723,71.3981323242188,50,0.00031337630935,5790.07763671875,23.7119846343994,3624.91381835938,50,838.152709960938,6563.0068359375,15042.60546875,42.7489395141602,136.130935668945,827.022583007812,100.124519348145,2017,5,"fire",9.99886417388916,31.2513084411621
431004.598336005,5758676.55416018,-2.24198889732361,0.740238606929779,82.9774398803711,95.2281799316406,86.5538101196289,212.132019042969,0,4174.326171875,21.3413047790527,4901.0205078125,100,636.396118164062,2489.05419921875,6200,47.1736793518066,116.442939758301,664.341186523438,235.613754272461,2017,5,"fire",9.84154510498047,35.2801628112793
378204.598336005,5784726.55416018,-4.33513975143433,1.63165199756622,182.653839111328,36.6958923339844,66.8035659790039,291.547576904297,0.000124790371046,570.087707519531,24.0382843017578,1170.46997070312,50,335.410186767578,3576.93896484375,1303.84045410156,59.3361396789551,117.091255187988,719.892822265625,170.876251220703,2017,5,"fire",10.4258632659912,32.7934341430664
358554.598336005,5795326.55416018,-4.80521011352539,5.81965208053589,271.729553222656,115.016822814941,82.4710235595703,180.277557373047,0,2250,28.0041904449463,3950,70.7106781005859,254.950973510742,3688.1416015625,16801.48828125,52.7078437805176,122.109024047852,725.091796875,162.769195556641,2017,5,"fire",9.94856262207031,36.8279304504395
419854.598336005,5802826.55416018,-2.74891209602356,0.266768604516983,257.105010986328,35.7950630187988,86.7821655273438,158.113891601562,0,2024.845703125,20.7479152679443,8258.48046875,111.803398132324,223.606796264648,995.928588867188,9521.029296875,53.1641426086426,121.546310424805,759.308471679688,147.347396850586,2017,5,"fire",10.2283706665039,36.1439933776855
430204.598336005,5701626.55416018,-1.738813996315,0.147756770253181,164.81787109375,38.4650192260742,84.9686660766602,350,0.427769601345062,4274.634765625,24.6517124176025,7289.20458984375,50,460.977233886719,1545.8369140625,16186.7998046875,60.9081077575684,120,812.433898925781,103.854248046875,2017,5,"fire",9.89999961853027,37.848274230957
430054.598336005,5785776.55416018,0.994611263275146,0.269252508878708,207.54035949707,53.0433120727539,77.0816421508789,180.277557373047,0,9443.119140625,17.1192321777344,12931.55078125,150,696.41943359375,1218.58703613281,180.277557373047,64.1233825683594,107.093841552734,781.212829589844,129.349090576172,2017,5,"fire",10.3000001907349,32.6787414550781
407104.598336005,5765976.55416018,-1.653156042099,0.474264472723007,317.981964111328,114.518600463867,86.0028076171875,100,0,1430.03491210938,18.5708885192871,9270.65234375,212.132019042969,70.7106781005859,2763.87817382812,14661.599609375,46.4210968017578,122.584915161133,730.164611816406,181.299621582031,2017,5,"fire",9.79744529724121,36.7717094421387
350354.598336005,5776376.55416018,-1.24034810066223,0.189400970935822,259.758422851562,45.7542572021484,59.0537567138672,50,0,291.547576904297,29.3434944152832,1250,141.421356201172,141.421356201172,7576.599609375,1950.64086914062,61.3878440856934,115.222457885742,799.7451171875,100.589149475098,2017,5,"fire",10.1211671829224,30.2733821868896
372804.598336005,5797826.55416018,-1.738813996315,0.147756770253181,164.81787109375,38.4650192260742,84.9686660766602,350,0.427769601345062,4274.634765625,24.6517124176025,7289.20458984375,50,460.977233886719,1545.8369140625,16186.7998046875,60.9081077575684,120,812.433898925781,103.854248046875,2017,5,"fire",9.89999961853027,37.848274230957
391054.598336005,5873376.55416018,-5.01551628112793,2.47075080871582,163.742660522461,50.8180160522461,89.7887802124023,50,0.039505105465651,4021.50463867188,18.3126983642578,832.165832519531,111.803398132324,538.516479492188,5832.00732421875,8571.0263671875,64.3359985351562,121.65934753418,734.218688964844,119.671073913574,2017,5,"fire",9.80898952484131,38.2434387207031
425954.598336005,5800776.55416018,-5.57929611206055,3.28065299987793,99.5098037719727,49.4089317321777,74.9947509765625,180.277557373047,0,5326.58447265625,25.2738838195801,6217.716796875,50,1408.01281738281,5291.27587890625,7580.5673828125,52.9801216125488,120.953254699707,847.055969238281,82.9438629150391,2017,5,"fire",10.1087093353271,28.4719791412354
429754.598336005,5799926.55416018,-2.77452421188354,0.805858075618744,56.6201667785645,95.4154281616211,79.4247665405273,364.005493164062,0,2277.0595703125,21.7699069976807,1735.65539550781,100,700,2280.05444335938,9400,51.4527626037598,110.337928771973,654.776062011719,240.44206237793,2017,5,"fire",9.92584133148193,34.9200592041016
323654.598336005,5811076.55416018,-2.85766363143921,0.220943167805672,141.832565307617,37.9440803527832,87.9125747680664,111.803398132324,0.07426843047142,3510.69799804688,21.4172077178955,3779.55004882812,50,460.977233886719,2036.05139160156,12790.62109375,61.2601203918457,125.327140808105,801.371215820312,108.732025146484,2017,5,"fire",9.87612819671631,37.6864891052246
398154.598336005,5784876.55416018,-4.0021014213562,0.645115196704865,186.808029174805,46.0417785644531,87.3477172851562,291.547576904297,0,552.268005371094,17.2272930145264,4133.09814453125,150,412.310546875,1367.79943847656,10417.2939453125,48.0856895446777,120.591690063477,737.677917480469,110.208534240723,2017,5,"fire",9.7618408203125,37.7409133911133
366904.598336005,5858676.55416018,-3.89213609695435,1.03109776973724,224.048217773438,38.7534713745117,78.526008605957,158.113891601562,0,403.112884521484,28.833438873291,884.59033203125,100,640.312438964844,1641.14416503906,17204.650390625,51.0875358581543,122.29125213623,795.711975097656,98.5757293701172,2017,5,"fire",10.1633110046387,31.0992736816406
420654.598336005,5703926.55416018,-4.47118425369263,3.31567335128784,141.869491577148,58.1251640319824,84.0285034179688,50,0.015159882605076,2332.38061523438,18.769660949707,6561.4404296875,0,350,575.041381835938,11628.62890625,41.0188980102539,127.891883850098,758.985778808594,155.019149780273,2017,5,"fire",9.55167579650879,38.7957878112793
363704.598336005,5777976.55416018,-4.74387311935425,2.90187001228333,102.629035949707,45.0302047729492,81.0990219116211,111.803398132324,0,4664.76123046875,26.1642913818359,7133.37255859375,50,1234.90881347656,7227.01318359375,7200.6943359375,53.847469329834,124.218414306641,839.952941894531,86.8478698730469,2017,5,"fire",10.0761480331421,28.8329582214355
417904.598336005,5915576.55416018,-5.49366474151611,5.91553688049316,207.94416809082,40.7377815246582,76.8430252075195,100,0.071365214884281,3453.25927734375,23.0014572143555,3524.556640625,100,100,5144.7021484375,7278.04931640625,41.423770904541,122.511047363281,688.661926269531,152.925964355469,2017,5,"fire",10.2467250823975,35.2028503417969
446404.598336005,5801076.55416018,-3.58811974525452,0.801371395587921,141.547515869141,104.400428771973,66.9443130493164,70.7106781005859,0.000223438299145,1698.52880859375,21.567720413208,11168.9296875,70.7106781005859,450,2484.52172851562,5901.90673828125,53.0352668762207,123.695419311523,755.903503417969,150.641021728516,2017,5,"fire",9.93646335601807,31.9570751190186
433904.598336005,5776526.55416018,-4.94091415405273,5.7173867225647,302.081024169922,87.1386413574219,72.1919555664062,141.421356201172,0.615843951702118,7004.46337890625,22.9918918609619,7212.83544921875,100,2545.58447265625,11421.4482421875,13842.146484375,48.4696769714355,123.844268798828,807.475463867188,121.821510314941,2017,5,"fire",9.95113372802734,36.022632598877
445054.598336005,5800976.55416018,-5.49366474151611,5.91553688049316,207.94416809082,40.7377815246582,76.8430252075195,100,0.071365214884281,3453.25927734375,23.0014572143555,3524.556640625,100,100,5144.7021484375,7278.04931640625,41.423770904541,122.511047363281,688.661926269531,152.925964355469,2017,5,"fire",10.2467250823975,35.2028503417969
314604.598336005,5869876.55416018,-5.91621112823486,4.39670515060425,81.8524017333984,65.9660797119141,61.103214263916,50,0.002230402082205,3881.04370117188,19.6313877105713,5378.19677734375,111.803398132324,960.468688964844,7169.0078125,4365.77587890625,47.4282531738281,124.684608459473,802.413696289062,113.826187133789,2017,5,"fire",10.0566530227661,30.3333339691162
319654.598336005,5802776.55416018,-4.11284494400024,2.54833269119263,314.344177246094,41.7662887573242,77.5943222045898,50,0.01898692175746,2358.49536132812,18.4501495361328,10723.10546875,0,70.7106781005859,1345.75073242188,15697.9296875,33.6298904418945,119.679229736328,242.315536499023,148.25520324707,2017,5,"fire",10.260347366333,31.4284057617188
401504.598336005,5780826.55416018,-4.98610877990723,2.52948188781738,244.992324829102,114.024085998535,80.4480743408203,180.277557373047,0,3287.09594726562,15.8532238006592,4652.4189453125,50,886.002258300781,3022.11254882812,11330.7109375,63.0380020141602,120.945434570312,657.030517578125,241.365509033203,2017,5,"fire",9.94195079803467,41.1183586120605
384254.598336005,5851326.55416018,-3.96104145050049,0.944658279418945,42.3542098999023,98.038818359375,68.0541534423828,200,0.020104030147195,2065.18774414062,31.1478939056396,4490.26708984375,0,1471.39392089844,1768.712890625,11077.1162109375,62.8309669494629,114,708.374877929688,196.715744018555,2017,5,"fire",10.0364017486572,36.957088470459
450354.598336005,5824626.55416018,-4.4923620223999,1.57181406021118,228.609024047852,91.6488418579102,76.7849349975586,111.803398132324,0,11991.3515625,20.9595241546631,9943.9677734375,70.7106781005859,206.1552734375,11778.0615234375,8149.2333984375,46.9937858581543,111,763.299560546875,135.701995849609,2017,5,"fire",9.89804840087891,32.3168983459473
389254.598336005,5741876.55416018,-2.98198461532593,1.09275543689728,116.655654907227,97.3020248413086,85.0821304321289,250,0,4401.13623046875,25.5008106231689,9239.5888671875,212.132019042969,2358.49536132812,5989.8056640625,7850,43.4205894470215,118.964332580566,738.375366210938,171.47151184082,2017,5,"fire",9.63424587249756,37.1506576538086
